Día,Hora,Tipo_Franja,Tipo_Vehículo,Energía_kWh,Potencia_kW
6,20,Punta (Retorno),2. DC Estándar,28.12,50.0
6,20,Punta (Retorno),3. HPC 150,41.08,88.16
6,20,Punta (Retorno),3. HPC 150,49.49,122.85
6,20,Punta (Retorno),2. DC Estándar,30.55,50.0
6,20,Punta (Retorno),1. AC/PHEV,9.74,11.0
6,20,Punta (Retorno),2. DC Estándar,17.92,50.0
6,21,Punta (Retorno),4. HPC 350,52.63,193.26
6,21,Punta (Retorno),3. HPC 150,43.94,91.93
6,21,Punta (Retorno),3. HPC 150,63.29,122.59
6,21,Punta (Retorno),3. HPC 150,51.89,97.01
6,21,Punta (Retorno),2. DC Estándar,21.96,50.0
6,21,Punta (Retorno),2. DC Estándar,26.61,50.0
6,21,Punta (Retorno),3. HPC 150,48.76,97.55
6,21,Punta (Retorno),4. HPC 350,55.44,218.75
6,21,Punta (Retorno),3. HPC 150,46.82,122.69
6,21,Punta (Retorno),3. HPC 150,57.03,88.98
6,21,Punta (Retorno),4. HPC 350,63.59,222.21
6,21,Punta (Retorno),4. HPC 350,58.74,161.71
6,21,Punta (Retorno),3. HPC 150,59.95,128.67
6,21,Punta (Retorno),4. HPC 350,74.52,205.86
6,21,Punta (Retorno),2. DC Estándar,30.62,50.0
6,21,Punta (Retorno),2. DC Estándar,27.26,50.0
6,21,Punta (Retorno),2. DC Estándar,22.97,50.0
6,21,Punta (Retorno),3. HPC 150,70.25,101.14
6,21,Punta (Retorno),3. HPC 150,55.02,102.37
6,21,Punta (Retorno),1. AC/PHEV,5.69,11.0
6,21,Punta (Retorno),1. AC/PHEV,14.41,11.0
6,21,Punta (Retorno),2. DC Estándar,22.21,50.0
6,21,Punta (Retorno),3. HPC 150,45.88,95.14
6,21,Punta (Retorno),2. DC Estándar,15.28,50.0
6,21,Punta (Retorno),1. AC/PHEV,5.12,11.0
6,21,Punta (Retorno),1. AC/PHEV,11.22,11.0
6,21,Punta (Retorno),4. HPC 350,69.99,187.82
6,21,Punta (Retorno),2. DC Estándar,27.56,50.0
6,21,Punta (Retorno),3. HPC 150,49.55,98.96
6,21,Punta (Retorno),2. DC Estándar,24.57,50.0
6,21,Punta (Retorno),3. HPC 150,50.2,128.01
6,21,Punta (Retorno),1. AC/PHEV,4.03,11.0
6,21,Punta (Retorno),1. AC/PHEV,5.21,11.0
6,21,Punta (Retorno),3. HPC 150,46.55,97.03
6,21,Punta (Retorno),1. AC/PHEV,8.87,11.0
6,21,Punta (Retorno),4. HPC 350,58.07,228.39
6,21,Punta (Retorno),2. DC Estándar,28.87,50.0
6,21,Punta (Retorno),3. HPC 150,60.6,80.7
6,21,Punta (Retorno),3. HPC 150,53.52,107.17
6,21,Punta (Retorno),3. HPC 150,42.37,89.19
6,21,Punta (Retorno),2. DC Estándar,25.7,50.0
6,21,Punta (Retorno),2. DC Estándar,27.37,50.0
6,21,Punta (Retorno),3. HPC 150,53.71,113.4
6,21,Punta (Retorno),2. DC Estándar,16.65,50.0
6,21,Punta (Retorno),3. HPC 150,69.67,83.06
6,21,Punta (Retorno),1. AC/PHEV,2.07,11.0
6,21,Punta (Retorno),2. DC Estándar,23.45,50.0
6,21,Punta (Retorno),3. HPC 150,51.03,82.32
6,21,Punta (Retorno),2. DC Estándar,29.56,50.0
6,21,Punta (Retorno),2. DC Estándar,25.43,50.0
6,21,Punta (Retorno),3. HPC 150,54.16,105.91
6,21,Punta (Retorno),2. DC Estándar,19.87,50.0
6,21,Punta (Retorno),3. HPC 150,34.82,87.79
6,21,Punta (Retorno),3. HPC 150,58.84,117.98
6,21,Punta (Retorno),2. DC Estándar,30.42,50.0
6,21,Punta (Retorno),2. DC Estándar,18.34,50.0
6,21,Punta (Retorno),1. AC/PHEV,29.74,11.0
6,21,Punta (Retorno),3. HPC 150,42.27,116.91
6,21,Punta (Retorno),1. AC/PHEV,23.14,11.0
6,21,Punta (Retorno),2. DC Estándar,28.82,50.0
6,21,Punta (Retorno),3. HPC 150,40.62,84.48
6,21,Punta (Retorno),3. HPC 150,35.67,88.36
6,21,Punta (Retorno),4. HPC 350,89.75,196.16
6,21,Punta (Retorno),2. DC Estándar,29.39,50.0
6,21,Punta (Retorno),3. HPC 150,57.23,80.23
6,21,Punta (Retorno),2. DC Estándar,22.75,50.0
6,21,Punta (Retorno),3. HPC 150,50.41,123.87
6,21,Punta (Retorno),2. DC Estándar,24.63,50.0
6,21,Punta (Retorno),2. DC Estándar,23.15,50.0
6,21,Punta (Retorno),2. DC Estándar,19.2,50.0
6,21,Punta (Retorno),2. DC Estándar,24.64,50.0
6,21,Punta (Retorno),1. AC/PHEV,16.29,11.0
6,21,Punta (Retorno),2. DC Estándar,17.92,50.0
6,21,Punta (Retorno),3. HPC 150,50.42,118.53
6,21,Punta (Retorno),3. HPC 150,55.15,110.82
6,21,Punta (Retorno),3. HPC 150,48.7,90.96
6,21,Punta (Retorno),2. DC Estándar,30.64,50.0
6,21,Punta (Retorno),3. HPC 150,51.6,124.51
6,21,Punta (Retorno),2. DC Estándar,24.91,50.0
6,21,Punta (Retorno),3. HPC 150,50.36,114.77
6,21,Punta (Retorno),1. AC/PHEV,7.13,11.0
6,21,Punta (Retorno),3. HPC 150,37.16,129.53
6,21,Punta (Retorno),4. HPC 350,59.33,191.29
6,21,Punta (Retorno),1. AC/PHEV,19.6,11.0
6,21,Punta (Retorno),3. HPC 150,55.69,109.21
6,21,Punta (Retorno),3. HPC 150,31.65,100.67
6,21,Punta (Retorno),3. HPC 150,26.57,106.02
6,21,Punta (Retorno),2. DC Estándar,30.48,50.0
6,21,Punta (Retorno),2. DC Estándar,20.03,50.0
6,21,Punta (Retorno),2. DC Estándar,28.35,50.0
6,21,Punta (Retorno),3. HPC 150,65.49,106.87
6,21,Punta (Retorno),4. HPC 350,71.57,198.36
6,21,Punta (Retorno),3. HPC 150,47.23,129.23
6,21,Punta (Retorno),3. HPC 150,38.34,123.52
6,21,Punta (Retorno),2. DC Estándar,25.02,50.0
6,21,Punta (Retorno),3. HPC 150,45.82,118.33
6,21,Punta (Retorno),2. DC Estándar,29.56,50.0
6,21,Punta (Retorno),3. HPC 150,51.15,101.63
6,21,Punta (Retorno),4. HPC 350,80.6,213.82
6,21,Punta (Retorno),3. HPC 150,50.26,119.03
6,21,Punta (Retorno),1. AC/PHEV,12.83,11.0
6,21,Punta (Retorno),2. DC Estándar,20.85,50.0
6,21,Punta (Retorno),3. HPC 150,41.22,83.34
6,21,Punta (Retorno),2. DC Estándar,27.85,50.0
6,21,Punta (Retorno),3. HPC 150,42.96,127.64
6,21,Punta (Retorno),2. DC Estándar,15.74,50.0
6,22,Punta (Retorno),2. DC Estándar,22.77,50.0
6,22,Punta (Retorno),2. DC Estándar,23.31,50.0
6,22,Punta (Retorno),1. AC/PHEV,16.59,11.0
6,22,Punta (Retorno),3. HPC 150,45.61,100.78
6,22,Punta (Retorno),4. HPC 350,65.39,201.25
6,22,Punta (Retorno),2. DC Estándar,25.19,50.0
6,22,Punta (Retorno),2. DC Estándar,25.08,50.0
6,22,Punta (Retorno),2. DC Estándar,20.82,50.0
6,22,Punta (Retorno),3. HPC 150,53.1,122.32
6,22,Punta (Retorno),2. DC Estándar,24.53,50.0
6,22,Punta (Retorno),3. HPC 150,68.48,116.9
6,22,Punta (Retorno),3. HPC 150,50.67,102.49
6,22,Punta (Retorno),2. DC Estándar,19.46,50.0
6,22,Punta (Retorno),1. AC/PHEV,11.81,11.0
6,22,Punta (Retorno),2. DC Estándar,21.42,50.0
6,22,Punta (Retorno),1. AC/PHEV,19.58,11.0
6,22,Punta (Retorno),3. HPC 150,30.54,119.35
6,22,Punta (Retorno),4. HPC 350,64.58,196.42
6,22,Punta (Retorno),2. DC Estándar,28.26,50.0
6,22,Punta (Retorno),2. DC Estándar,22.61,50.0
6,22,Punta (Retorno),2. DC Estándar,22.09,50.0
6,22,Punta (Retorno),2. DC Estándar,25.62,50.0
6,22,Punta (Retorno),2. DC Estándar,24.69,50.0
6,22,Punta (Retorno),2. DC Estándar,28.62,50.0
6,22,Punta (Retorno),3. HPC 150,55.76,121.83
6,22,Punta (Retorno),3. HPC 150,32.5,103.83
6,22,Punta (Retorno),3. HPC 150,53.32,88.88
6,22,Punta (Retorno),1. AC/PHEV,7.48,11.0
6,22,Punta (Retorno),3. HPC 150,40.92,117.52
6,22,Punta (Retorno),1. AC/PHEV,12.46,11.0
6,22,Punta (Retorno),4. HPC 350,72.0,217.61
6,22,Punta (Retorno),3. HPC 150,53.42,81.92
6,22,Punta (Retorno),4. HPC 350,51.57,170.61
6,22,Punta (Retorno),3. HPC 150,67.2,110.84
6,22,Punta (Retorno),1. AC/PHEV,13.4,11.0
6,22,Punta (Retorno),3. HPC 150,48.58,118.15
6,22,Punta (Retorno),1. AC/PHEV,2.6,11.0
6,22,Punta (Retorno),2. DC Estándar,22.74,50.0
6,22,Punta (Retorno),2. DC Estándar,25.71,50.0
6,22,Punta (Retorno),3. HPC 150,38.84,119.6
6,22,Punta (Retorno),1. AC/PHEV,13.03,11.0
6,22,Punta (Retorno),2. DC Estándar,19.59,50.0
6,22,Punta (Retorno),1. AC/PHEV,12.42,11.0
6,22,Punta (Retorno),2. DC Estándar,30.48,50.0
6,22,Punta (Retorno),3. HPC 150,70.13,115.71
6,22,Punta (Retorno),2. DC Estándar,26.75,50.0
6,22,Punta (Retorno),1. AC/PHEV,9.31,11.0
6,22,Punta (Retorno),1. AC/PHEV,6.74,11.0
6,22,Punta (Retorno),2. DC Estándar,28.09,50.0
6,22,Punta (Retorno),2. DC Estándar,26.62,50.0
6,22,Punta (Retorno),2. DC Estándar,37.87,50.0
6,22,Punta (Retorno),3. HPC 150,27.66,98.83
6,22,Punta (Retorno),2. DC Estándar,28.49,50.0
6,22,Punta (Retorno),1. AC/PHEV,23.09,11.0
6,22,Punta (Retorno),1. AC/PHEV,11.34,11.0
6,22,Punta (Retorno),4. HPC 350,67.45,167.71
6,22,Punta (Retorno),4. HPC 350,70.26,268.64
6,22,Punta (Retorno),3. HPC 150,41.62,96.79
6,22,Punta (Retorno),3. HPC 150,45.26,118.42
6,22,Punta (Retorno),3. HPC 150,46.58,112.89
6,22,Punta (Retorno),3. HPC 150,31.04,105.77
6,22,Punta (Retorno),3. HPC 150,42.02,124.34
6,22,Punta (Retorno),1. AC/PHEV,33.75,11.0
6,22,Punta (Retorno),2. DC Estándar,19.74,50.0
6,22,Punta (Retorno),2. DC Estándar,25.75,50.0
6,22,Punta (Retorno),1. AC/PHEV,9.7,11.0
6,22,Punta (Retorno),3. HPC 150,60.51,97.77
6,22,Punta (Retorno),3. HPC 150,62.54,105.41
6,22,Punta (Retorno),2. DC Estándar,32.25,50.0
6,22,Punta (Retorno),3. HPC 150,44.23,127.48
6,22,Punta (Retorno),3. HPC 150,41.36,121.93
6,22,Punta (Retorno),2. DC Estándar,16.41,50.0
6,22,Punta (Retorno),2. DC Estándar,18.28,50.0
6,22,Punta (Retorno),4. HPC 350,55.87,188.4
6,22,Punta (Retorno),2. DC Estándar,30.37,50.0
6,22,Punta (Retorno),3. HPC 150,51.87,91.7
6,22,Punta (Retorno),3. HPC 150,58.6,109.76
6,22,Punta (Retorno),2. DC Estándar,21.23,50.0
6,22,Punta (Retorno),3. HPC 150,49.45,89.29
6,22,Punta (Retorno),1. AC/PHEV,11.74,11.0
6,22,Punta (Retorno),2. DC Estándar,29.94,50.0
6,22,Punta (Retorno),1. AC/PHEV,7.38,11.0
6,22,Punta (Retorno),3. HPC 150,45.16,123.34
6,22,Punta (Retorno),1. AC/PHEV,24.43,11.0
6,22,Punta (Retorno),2. DC Estándar,19.98,50.0
6,22,Punta (Retorno),1. AC/PHEV,5.32,11.0
6,22,Punta (Retorno),2. DC Estándar,29.4,50.0
6,22,Punta (Retorno),1. AC/PHEV,2.61,11.0
6,22,Punta (Retorno),2. DC Estándar,29.23,50.0
6,22,Punta (Retorno),1. AC/PHEV,9.82,11.0
6,22,Punta (Retorno),3. HPC 150,46.27,108.2
6,22,Punta (Retorno),2. DC Estándar,24.43,50.0
6,22,Punta (Retorno),3. HPC 150,43.05,87.12
6,22,Punta (Retorno),4. HPC 350,82.39,212.33
6,22,Punta (Retorno),1. AC/PHEV,5.98,11.0
6,22,Punta (Retorno),3. HPC 150,40.88,97.05
6,23,Valle (Cierre),1. AC/PHEV,20.21,11.0
6,23,Valle (Cierre),3. HPC 150,36.02,84.82
6,23,Valle (Cierre),3. HPC 150,56.36,113.05
6,23,Valle (Cierre),3. HPC 150,52.45,123.85
6,23,Valle (Cierre),2. DC Estándar,24.0,50.0
6,23,Valle (Cierre),3. HPC 150,43.9,89.34
6,23,Valle (Cierre),3. HPC 150,54.3,102.7
6,23,Valle (Cierre),2. DC Estándar,22.18,50.0
6,23,Valle (Cierre),3. HPC 150,50.29,100.22
6,23,Valle (Cierre),2. DC Estándar,15.48,50.0
6,23,Valle (Cierre),2. DC Estándar,33.31,50.0
6,23,Valle (Cierre),3. HPC 150,58.69,103.25
6,23,Valle (Cierre),2. DC Estándar,20.56,50.0
6,23,Valle (Cierre),3. HPC 150,48.95,85.29
6,23,Valle (Cierre),3. HPC 150,45.74,107.14
6,23,Valle (Cierre),3. HPC 150,68.99,105.5
6,23,Valle (Cierre),2. DC Estándar,26.96,50.0
6,23,Valle (Cierre),3. HPC 150,29.66,129.41
6,23,Valle (Cierre),3. HPC 150,32.56,98.54
6,23,Valle (Cierre),2. DC Estándar,31.82,50.0
6,23,Valle (Cierre),1. AC/PHEV,10.27,11.0
7,0,Valle (Noche),3. HPC 150,51.09,95.55
7,0,Valle (Noche),2. DC Estándar,19.11,50.0
7,0,Valle (Noche),3. HPC 150,63.27,82.0
7,0,Valle (Noche),1. AC/PHEV,3.81,11.0
7,0,Valle (Noche),1. AC/PHEV,4.32,11.0
7,0,Valle (Noche),3. HPC 150,56.35,100.21
7,0,Valle (Noche),3. HPC 150,52.22,122.49
7,0,Valle (Noche),2. DC Estándar,34.94,50.0
7,0,Valle (Noche),2. DC Estándar,24.56,50.0
7,0,Valle (Noche),2. DC Estándar,29.74,50.0
7,0,Valle (Noche),2. DC Estándar,28.77,50.0
7,0,Valle (Noche),2. DC Estándar,34.84,50.0
7,0,Valle (Noche),3. HPC 150,59.63,108.33
7,1,Valle (Noche),3. HPC 150,41.45,101.65
7,1,Valle (Noche),1. AC/PHEV,11.86,11.0
7,1,Valle (Noche),3. HPC 150,34.29,92.8
7,1,Valle (Noche),2. DC Estándar,20.77,50.0
7,1,Valle (Noche),2. DC Estándar,29.01,50.0
7,1,Valle (Noche),3. HPC 150,54.28,117.57
7,1,Valle (Noche),3. HPC 150,62.29,121.01
7,1,Valle (Noche),1. AC/PHEV,34.38,11.0
7,2,Valle (Noche),4. HPC 350,62.88,208.41
7,2,Valle (Noche),4. HPC 350,77.96,193.24
7,2,Valle (Noche),2. DC Estándar,22.32,50.0
7,2,Valle (Noche),3. HPC 150,50.5,89.64
7,2,Valle (Noche),3. HPC 150,46.77,97.6
7,2,Valle (Noche),3. HPC 150,51.87,94.14
7,2,Valle (Noche),1. AC/PHEV,6.36,11.0
7,2,Valle (Noche),2. DC Estándar,40.57,50.0
7,2,Valle (Noche),2. DC Estándar,31.31,50.0
7,2,Valle (Noche),3. HPC 150,40.53,119.45
7,2,Valle (Noche),1. AC/PHEV,17.85,11.0
7,2,Valle (Noche),4. HPC 350,73.77,204.48
7,2,Valle (Noche),2. DC Estándar,21.95,50.0
7,3,Valle (Noche),3. HPC 150,36.0,121.69
7,3,Valle (Noche),3. HPC 150,54.78,119.13
7,3,Valle (Noche),2. DC Estándar,18.42,50.0
7,3,Valle (Noche),3. HPC 150,33.23,91.22
7,3,Valle (Noche),4. HPC 350,67.5,186.13
7,3,Valle (Noche),2. DC Estándar,22.54,50.0
7,3,Valle (Noche),3. HPC 150,58.66,117.56
7,4,Valle (Noche),2. DC Estándar,30.74,50.0
7,4,Valle (Noche),3. HPC 150,45.15,84.28
7,4,Valle (Noche),4. HPC 350,50.15,206.25
7,4,Valle (Noche),3. HPC 150,56.25,91.29
7,4,Valle (Noche),2. DC Estándar,21.46,50.0
7,4,Valle (Noche),3. HPC 150,47.99,104.62
7,4,Valle (Noche),3. HPC 150,57.23,82.27
7,5,Valle (Noche),1. AC/PHEV,16.67,11.0
7,5,Valle (Noche),1. AC/PHEV,18.42,11.0
7,5,Valle (Noche),3. HPC 150,53.37,110.45
7,5,Valle (Noche),3. HPC 150,43.23,101.93
7,5,Valle (Noche),3. HPC 150,50.47,112.55
7,5,Valle (Noche),3. HPC 150,36.04,122.14
7,5,Valle (Noche),2. DC Estándar,30.76,50.0
7,5,Valle (Noche),1. AC/PHEV,18.04,11.0
7,5,Valle (Noche),2. DC Estándar,25.15,50.0
7,5,Valle (Noche),3. HPC 150,43.2,125.82
7,5,Valle (Noche),3. HPC 150,54.09,80.99
7,5,Valle (Noche),3. HPC 150,58.98,89.09
7,5,Valle (Noche),3. HPC 150,57.03,128.48
7,6,Valle (Noche),1. AC/PHEV,6.85,11.0
7,6,Valle (Noche),3. HPC 150,52.92,128.77
7,6,Valle (Noche),3. HPC 150,56.89,108.42
7,6,Valle (Noche),3. HPC 150,39.5,83.11
7,6,Valle (Noche),2. DC Estándar,21.29,50.0
7,6,Valle (Noche),3. HPC 150,60.49,115.23
7,6,Valle (Noche),1. AC/PHEV,18.8,11.0
7,6,Valle (Noche),2. DC Estándar,25.41,50.0
7,6,Valle (Noche),3. HPC 150,51.8,88.43
7,6,Valle (Noche),1. AC/PHEV,9.43,11.0
7,7,Llano (Mañana),3. HPC 150,58.99,126.19
7,7,Llano (Mañana),2. DC Estándar,16.41,50.0
7,7,Llano (Mañana),4. HPC 350,63.52,202.46
7,7,Llano (Mañana),3. HPC 150,50.17,111.63
7,7,Llano (Mañana),2. DC Estándar,26.65,50.0
7,7,Llano (Mañana),2. DC Estándar,20.52,50.0
7,7,Llano (Mañana),3. HPC 150,59.25,117.62
7,7,Llano (Mañana),3. HPC 150,37.4,98.77
7,7,Llano (Mañana),3. HPC 150,36.26,94.0
7,7,Llano (Mañana),2. DC Estándar,23.41,50.0
7,7,Llano (Mañana),2. DC Estándar,20.13,50.0
7,7,Llano (Mañana),1. AC/PHEV,15.94,11.0
7,7,Llano (Mañana),4. HPC 350,77.2,185.36
7,7,Llano (Mañana),3. HPC 150,46.44,81.42
7,7,Llano (Mañana),4. HPC 350,62.4,221.28
7,7,Llano (Mañana),1. AC/PHEV,25.97,11.0
7,7,Llano (Mañana),3. HPC 150,54.58,100.28
7,7,Llano (Mañana),3. HPC 150,65.3,98.98
7,7,Llano (Mañana),3. HPC 150,68.65,93.59
7,7,Llano (Mañana),3. HPC 150,50.34,107.47
7,7,Llano (Mañana),4. HPC 350,78.89,198.86
7,7,Llano (Mañana),4. HPC 350,85.77,200.5
7,7,Llano (Mañana),2. DC Estándar,19.69,50.0
7,7,Llano (Mañana),3. HPC 150,58.75,118.5
7,7,Llano (Mañana),1. AC/PHEV,21.25,11.0
7,7,Llano (Mañana),3. HPC 150,51.59,99.42
7,7,Llano (Mañana),1. AC/PHEV,31.81,11.0
7,7,Llano (Mañana),2. DC Estándar,27.99,50.0
7,7,Llano (Mañana),2. DC Estándar,21.84,50.0
7,7,Llano (Mañana),3. HPC 150,41.31,94.16
7,7,Llano (Mañana),3. HPC 150,49.02,116.93
7,7,Llano (Mañana),3. HPC 150,46.91,109.52
7,7,Llano (Mañana),3. HPC 150,53.74,103.46
7,7,Llano (Mañana),1. AC/PHEV,3.65,11.0
7,7,Llano (Mañana),4. HPC 350,66.94,224.11
7,7,Llano (Mañana),3. HPC 150,54.8,88.96
7,8,Llano (Mañana),2. DC Estándar,27.56,50.0
7,8,Llano (Mañana),1. AC/PHEV,7.98,11.0
7,8,Llano (Mañana),3. HPC 150,39.42,98.24
7,8,Llano (Mañana),3. HPC 150,55.97,122.46
7,8,Llano (Mañana),1. AC/PHEV,4.57,11.0
7,8,Llano (Mañana),4. HPC 350,70.41,188.59
7,8,Llano (Mañana),2. DC Estándar,30.58,50.0
7,8,Llano (Mañana),2. DC Estándar,25.98,50.0
7,8,Llano (Mañana),3. HPC 150,44.25,105.02
7,8,Llano (Mañana),3. HPC 150,44.05,87.55
7,8,Llano (Mañana),3. HPC 150,69.99,82.15
7,8,Llano (Mañana),3. HPC 150,64.37,101.68
7,8,Llano (Mañana),1. AC/PHEV,17.84,11.0
7,8,Llano (Mañana),1. AC/PHEV,16.67,11.0
7,8,Llano (Mañana),2. DC Estándar,29.33,50.0
7,8,Llano (Mañana),2. DC Estándar,24.96,50.0
7,8,Llano (Mañana),3. HPC 150,38.69,104.93
7,8,Llano (Mañana),1. AC/PHEV,12.53,11.0
7,8,Llano (Mañana),1. AC/PHEV,15.41,11.0
7,8,Llano (Mañana),2. DC Estándar,26.82,50.0
7,8,Llano (Mañana),2. DC Estándar,29.18,50.0
7,8,Llano (Mañana),3. HPC 150,50.27,114.01
7,8,Llano (Mañana),3. HPC 150,33.75,90.33
7,8,Llano (Mañana),4. HPC 350,69.5,178.54
7,8,Llano (Mañana),4. HPC 350,76.99,170.01
7,8,Llano (Mañana),2. DC Estándar,29.52,50.0
7,8,Llano (Mañana),1. AC/PHEV,13.51,11.0
7,8,Llano (Mañana),3. HPC 150,69.83,83.76
7,8,Llano (Mañana),4. HPC 350,52.38,187.4
7,8,Llano (Mañana),4. HPC 350,78.74,173.5
7,8,Llano (Mañana),2. DC Estándar,25.01,50.0
7,8,Llano (Mañana),2. DC Estándar,38.34,50.0
7,8,Llano (Mañana),2. DC Estándar,18.13,50.0
7,8,Llano (Mañana),3. HPC 150,53.13,121.93
7,8,Llano (Mañana),3. HPC 150,30.52,100.99
7,8,Llano (Mañana),3. HPC 150,36.29,109.66
7,8,Llano (Mañana),3. HPC 150,46.87,83.1
7,8,Llano (Mañana),3. HPC 150,52.72,102.81
7,8,Llano (Mañana),1. AC/PHEV,15.55,11.0
7,8,Llano (Mañana),2. DC Estándar,26.32,50.0
7,9,Llano (Mañana),2. DC Estándar,33.22,50.0
7,9,Llano (Mañana),3. HPC 150,58.17,128.17
7,9,Llano (Mañana),1. AC/PHEV,8.46,11.0
7,9,Llano (Mañana),3. HPC 150,41.31,89.01
7,9,Llano (Mañana),1. AC/PHEV,2.94,11.0
7,9,Llano (Mañana),2. DC Estándar,23.16,50.0
7,9,Llano (Mañana),4. HPC 350,86.92,191.1
7,9,Llano (Mañana),2. DC Estándar,14.7,50.0
7,9,Llano (Mañana),4. HPC 350,55.36,198.76
7,9,Llano (Mañana),3. HPC 150,53.66,91.93
7,9,Llano (Mañana),2. DC Estándar,19.16,50.0
7,9,Llano (Mañana),2. DC Estándar,21.21,50.0
7,9,Llano (Mañana),1. AC/PHEV,9.38,11.0
7,9,Llano (Mañana),2. DC Estándar,27.01,50.0
7,9,Llano (Mañana),1. AC/PHEV,20.32,11.0
7,9,Llano (Mañana),2. DC Estándar,19.71,50.0
7,9,Llano (Mañana),2. DC Estándar,28.84,50.0
7,9,Llano (Mañana),2. DC Estándar,33.82,50.0
7,9,Llano (Mañana),3. HPC 150,49.73,115.11
7,9,Llano (Mañana),3. HPC 150,50.11,116.89
7,9,Llano (Mañana),3. HPC 150,35.81,86.66
7,9,Llano (Mañana),3. HPC 150,46.63,120.81
7,9,Llano (Mañana),3. HPC 150,37.69,110.88
7,9,Llano (Mañana),3. HPC 150,68.5,114.1
7,9,Llano (Mañana),3. HPC 150,39.23,127.34
7,9,Llano (Mañana),2. DC Estándar,27.13,50.0
7,9,Llano (Mañana),1. AC/PHEV,20.57,11.0
7,9,Llano (Mañana),1. AC/PHEV,18.54,11.0
7,9,Llano (Mañana),4. HPC 350,86.92,199.57
7,9,Llano (Mañana),1. AC/PHEV,45.44,11.0
7,9,Llano (Mañana),2. DC Estándar,27.37,50.0
7,9,Llano (Mañana),2. DC Estándar,19.66,50.0
7,9,Llano (Mañana),2. DC Estándar,29.47,50.0
7,9,Llano (Mañana),3. HPC 150,40.87,118.95
7,9,Llano (Mañana),2. DC Estándar,23.93,50.0
7,9,Llano (Mañana),3. HPC 150,44.39,110.08
7,9,Llano (Mañana),2. DC Estándar,31.14,50.0
7,9,Llano (Mañana),3. HPC 150,45.14,85.34
7,9,Llano (Mañana),3. HPC 150,82.7,82.52
7,9,Llano (Mañana),3. HPC 150,59.67,80.74
7,9,Llano (Mañana),2. DC Estándar,31.06,50.0
7,9,Llano (Mañana),3. HPC 150,38.86,127.55
7,9,Llano (Mañana),3. HPC 150,40.52,88.62
7,9,Llano (Mañana),4. HPC 350,84.46,248.99
7,9,Llano (Mañana),3. HPC 150,33.98,115.66
7,9,Llano (Mañana),2. DC Estándar,29.64,50.0
7,9,Llano (Mañana),4. HPC 350,58.72,186.68
7,10,Llano (Mañana),3. HPC 150,46.82,112.12
7,10,Llano (Mañana),1. AC/PHEV,6.33,11.0
7,10,Llano (Mañana),3. HPC 150,51.95,105.08
7,10,Llano (Mañana),3. HPC 150,47.72,98.13
7,10,Llano (Mañana),1. AC/PHEV,7.99,11.0
7,10,Llano (Mañana),3. HPC 150,59.97,118.32
7,10,Llano (Mañana),3. HPC 150,53.29,94.29
7,10,Llano (Mañana),1. AC/PHEV,9.67,11.0
7,10,Llano (Mañana),2. DC Estándar,27.55,50.0
7,10,Llano (Mañana),1. AC/PHEV,5.65,11.0
7,10,Llano (Mañana),2. DC Estándar,27.9,50.0
7,10,Llano (Mañana),2. DC Estándar,26.69,50.0
7,10,Llano (Mañana),3. HPC 150,43.43,124.1
7,10,Llano (Mañana),2. DC Estándar,24.41,50.0
7,10,Llano (Mañana),3. HPC 150,63.24,120.13
7,10,Llano (Mañana),3. HPC 150,72.45,106.77
7,10,Llano (Mañana),3. HPC 150,53.22,107.32
7,10,Llano (Mañana),3. HPC 150,50.35,121.93
7,10,Llano (Mañana),3. HPC 150,49.17,102.64
7,10,Llano (Mañana),4. HPC 350,79.24,199.82
7,10,Llano (Mañana),4. HPC 350,71.57,176.19
7,10,Llano (Mañana),3. HPC 150,58.07,114.17
7,10,Llano (Mañana),2. DC Estándar,25.2,50.0
7,10,Llano (Mañana),3. HPC 150,50.81,102.73
7,10,Llano (Mañana),3. HPC 150,47.14,95.63
7,10,Llano (Mañana),2. DC Estándar,26.19,50.0
7,10,Llano (Mañana),3. HPC 150,57.4,117.22
7,10,Llano (Mañana),3. HPC 150,33.21,127.38
7,10,Llano (Mañana),4. HPC 350,72.54,197.34
7,10,Llano (Mañana),4. HPC 350,81.0,204.59
7,10,Llano (Mañana),1. AC/PHEV,17.8,11.0
7,10,Llano (Mañana),2. DC Estándar,24.84,50.0
7,10,Llano (Mañana),1. AC/PHEV,9.88,11.0
7,10,Llano (Mañana),1. AC/PHEV,51.53,11.0
7,10,Llano (Mañana),2. DC Estándar,26.25,50.0
7,10,Llano (Mañana),1. AC/PHEV,18.09,11.0
7,10,Llano (Mañana),2. DC Estándar,22.45,50.0
7,10,Llano (Mañana),2. DC Estándar,22.12,50.0
7,10,Llano (Mañana),2. DC Estándar,30.07,50.0
7,10,Llano (Mañana),3. HPC 150,61.0,81.5
7,10,Llano (Mañana),1. AC/PHEV,13.23,11.0
7,10,Llano (Mañana),1. AC/PHEV,13.92,11.0
7,10,Llano (Mañana),1. AC/PHEV,14.34,11.0
7,10,Llano (Mañana),3. HPC 150,57.67,94.87
7,10,Llano (Mañana),2. DC Estándar,23.01,50.0
7,10,Llano (Mañana),1. AC/PHEV,10.38,11.0
7,10,Llano (Mañana),3. HPC 150,48.1,102.33
7,10,Llano (Mañana),2. DC Estándar,33.96,50.0
7,10,Llano (Mañana),1. AC/PHEV,7.06,11.0
